,OBJECTID,UNITID,AGENCY,FIRENAME,FIRENUM,ACRES,YEAR,CAUSE,SHAPEAREA,SHAPELEN,centroid,nearestStation,start,end,maxTmp,minTmp,avgTmp,avgPrec,avgHdd,avgCdd
446,447,WAWFS,WA FIRE SERVICE,SOUTH WARD GAP,353,5039.58157351,2016,UNKNOWN,219523295.246105,73349.99938411871,POINT (-119.8083910983871 46.17861043258354),"(-121.333333, 47.283333)",2016-07-31,2016-09-27 00:00:00,4794.627118644068,3560.1525423728813,4177.389830508475,21.453898305084625,2227.3389830508477,27.322033898305083
447,448,WANCP,NORTH CASCADES NP,LONE MOUNTAIN 1,018,2436.74850045,2014,LIGHTNING,106144340.101124,99833.76258721841,POINT (-120.6076676140402 48.35799132540967),"(-121.067222, 48.732778)",2014-07-14,2014-08-07 00:00:00,17297.72,12551.0,14924.36,49.56719999999936,4975.64,277.24
448,449,WAWFS,WA FIRE SERVICE,SAND RIDGE,513,2276.76296247,2014,LIGHTNING,99175397.942484,106307.509021449,POINT (-120.1188519553926 46.02167505894103),"(-121.67333064, 46.602330924)",2014-08-20,2014-08-25 00:00:00,84628.6,57318.4,70973.5,216.52799999999826,21036.8,857.4
449,450,WAOWF,OKAN-WEN NF,LITTLE BRIDGE CREEK,538,4959.32444003,2014,LIGHTNING,216027308.495825,236117.89096140602,POINT (-120.3792890899055 48.42917303697323),"(-121.067222, 48.732778)",2014-08-03,2014-08-17 00:00:00,39313.0,28525.0,33919.0,112.65272727272581,11308.272727272728,630.0909090909091
450,451,WAGPF,GIFFORD PINCHOT NF,ALDER LAKE,627,359.40817821,2015,LIGHTNING,15655757.619733,24915.0380720689,POINT (-122.2768554142766 46.76185014583358),"(-122.586389, 46.503611)",2015-07-26,2015-09-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
451,452,WASPD,SPOKANE BLM,PEGG CANYON,427,14769.15206569,2015,LIGHTNING,643341690.607187,305221.91095523903,POINT (-119.8956304586614 47.47400543879654),"(-121.333333, 47.283333)",2015-07-10,2015-07-12 00:00:00,40.78474625144175,30.283881199538637,35.53431372549019,0.18249423298731154,18.946510957324104,0.23241061130334487
452,453,WAWFS,WA FIRE SERVICE,TRINIDAD,514,211.1950849,2014,HUMAN,9199621.0998505,18606.6851003671,POINT (-119.9989049018186 47.24316431556538),"(-121.333333, 47.283333)",2014-09-13,2014-09-15 00:00:00,94294.33333333333,70016.33333333333,82155.33333333333,421.9266666666643,43804.333333333336,537.3333333333334
453,454,WAOWF,OKAN-WEN NF,MIDDLE MOUNTAIN,311,412.45700483,2014,LIGHTNING,17966555.2639365,23462.8469435797,POINT (-120.4447237136716 48.92549234958768),"(-121.067222, 48.732778)",2014-07-13,2014-08-17 00:00:00,13513.84375,9805.46875,11659.65625,38.7243749999995,3887.21875,216.59375
454,455,WAWFS,WA FIRE SERVICE,MONUMENTAL,UNKNOWN,11402.42567371,2014,HUMAN,496687675.590148,123632.638050006,POINT (-118.4139348432577 46.51035237809484),"(-121.333333, 47.283333)",2014-09-03,2014-09-03 00:00:00,282883.0,210049.0,246466.0,1265.779999999993,131413.0,1612.0
455,456,WASPD,SPOKANE BLM,BIGHORN,615,265.97106069,2014,UNKNOWN,11585653.060794,16906.0068829944,POINT (-120.492346293635 46.89022569212892),"(-121.333333, 47.283333)",2014-08-06,2014-08-06 00:00:00,282883.0,210049.0,246466.0,1265.779999999993,131413.0,1612.0
456,457,WASPD,SPOKANE BLM,COYOTE FLATS,050335,1785.49945304,2014,LIGHTNING,77776045.0692865,78924.409310321,POINT (-119.5701360319302 47.50481304909046),"(-121.333333, 47.283333)",2014-07-14,2014-07-15 00:00:00,141441.5,105024.5,123233.0,632.8899999999965,65706.5,806.0
457,458,WASES,WA DNR - SE REGION,STATION,595,37.38143728,2014,UNKNOWN,1628328.894565,6780.13640781382,POINT (-120.7018072951726 45.88158353800787),"(-121.67333064, 46.602330924)",2014-08-04,2014-08-05 00:00:00,211571.5,143296.0,177433.75,541.3199999999956,52592.0,2143.5
458,459,WANCP,NORTH CASCADES NP,THUNDER CREEK,002,103.31840727,2015,LIGHTNING,4500531.818365,8933.628593264551,POINT (-121.0348326046213 48.59325992519022),"(-121.067222, 48.732778)",2015-05-30,2015-06-04 00:00:00,72073.83333333333,52295.833333333336,62184.833333333336,206.52999999999733,20731.833333333332,1155.1666666666667
459,460,WANES,WA DNR - NE REGION,EGYPT LOOP 2,435,209.70229117,2015,UNKNOWN,9134595.2648235,13143.1053692641,POINT (-118.2520989337739 47.89128694646549),"(-121.067222, 48.732778)",2015-06-15,2015-06-22 00:00:00,54055.375,39221.875,46638.625,154.897499999998,15548.875,866.375
460,461,WAMCR,MID COLUMBIA NWR,SADDLE LAKES,283,14449.33042069,2015,LIGHTNING,629410315.476568,103091.82333625501,POINT (-119.6064521067004 46.70199282580752),"(-121.333333, 47.283333)",2015-06-28,2015-06-29 00:00:00,40.75536666186429,30.262065984728427,35.508716323296355,0.18236277193487868,18.93286269989915,0.2322431926235413
461,462,WASES,WA DNR - SE REGION,SLEEPY HOLLOW,282,2953.61247596,2015,UNKNOWN,128658844.815722,88095.7740176803,POINT (-120.3756198794905 47.45331245754938),"(-121.333333, 47.283333)",2015-06-28,2015-07-02 00:00:00,56576.6,42009.8,49293.2,253.15599999999858,26282.6,322.4
462,463,WAWFS,WA FIRE SERVICE,JUNCTION,603,981.15973324,2015,UNKNOWN,42739147.022976,35392.4934286192,POINT (-120.7486832247533 45.70575865491505),"(-121.67333064, 46.602330924)",2015-07-05,2015-07-06 00:00:00,60.99798183652876,41.31353611071068,51.15575897361972,0.15606746432175164,15.162750468502235,0.6179904858007784
463,464,WASES,WA DNR - SE REGION,DAVIES PASS,341,1300.21261557,2015,UNKNOWN,56637034.98536,37810.9950554499,POINT (-120.8061951652239 45.70731628518434),"(-121.67333064, 46.602330924)",2015-07-02,2015-07-06 00:00:00,84628.6,57318.4,70973.5,216.52799999999826,21036.8,857.4
464,465,WASPD,SPOKANE BLM,BEEZLEY HILL,363,1715.42564228,2015,UNKNOWN,74723642.0822195,43344.9620741516,POINT (-119.8794182060871 47.28810776194675),"(-121.333333, 47.283333)",2015-07-05,2015-07-08 00:00:00,141441.5,105024.5,123233.0,632.8899999999965,65706.5,806.0
465,466,WASPD,SPOKANE BLM,WILLOW SPRINGS,364,486.06882163,2015,UNKNOWN,21173073.1775715,27731.8982231491,POINT (-119.941958908863 47.27574133498411),"(-121.333333, 47.283333)",2015-07-05,2015-07-08 00:00:00,141441.5,105024.5,123233.0,632.8899999999965,65706.5,806.0
466,467,WACOA,COLVILLE AGENCY,TWENTY-ONE MILE GRADE,098,2252.2362802,2015,HUMAN,98107019.93612,56285.6399357705,POINT (-118.702355960646 48.41218173648826),"(-121.067222, 48.732778)",2015-07-01,2015-07-08 00:00:00,62.2847472274233,45.19300014402996,53.73887368572663,0.17847904364107503,17.916030534351144,0.9982716405012243
467,468,WANES,WA DNR - NE REGION,231,621,970.70649398,2015,HUMAN,42283805.7419565,37589.133321732894,POINT (-117.7329627334035 47.96365061057853),"(-121.067222, 48.732778)",2015-07-03,2015-07-09 00:00:00,62.383583381419506,45.26471436814772,53.82414887478361,0.1787622619734541,17.94446047316792,0.9998557414887478
468,469,WANES,WA DNR - NE REGION,LITTLE SPOKANE,659,167.81192034,2015,UNKNOWN,7309858.0104945,13949.557729666301,POINT (-117.5108036906545 47.78294715997807),"(-121.067222, 48.732778)",2015-07-11,2015-07-09 00:00:00,62.34760668973472,45.23861014994233,53.793108419838525,0.1786591695501707,17.934111880046135,0.9992791234140715
469,470,WAGPF,GIFFORD PINCHOT NF,HORSESHOE,295,340.18107918,2015,LIGHTNING,14818228.5360225,17828.585748788202,POINT (-121.590290565339 46.19966869467191),"(-121.67333064, 46.602330924)",2015-07-03,2015-07-12 00:00:00,70523.83333333333,47765.333333333336,59144.583333333336,180.43999999999855,17530.666666666668,714.5
470,471,WAGPF,GIFFORD PINCHOT NF,RILEY,351,65.1330744,2015,LIGHTNING,2837185.3719025,10515.5778950934,POINT (-121.5810632492603 46.22342109571951),"(-121.67333064, 46.602330924)",2015-07-09,2015-07-13 00:00:00,84628.6,57318.4,70973.5,216.52799999999826,21036.8,857.4
471,472,WAOWF,OKAN-WEN NF,WILDHORSE,498,163.43600672,2015,LIGHTNING,7119243.975562,17356.409608514303,POINT (-119.3671822708443 48.89020591040601),"(-121.067222, 48.732778)",2015-07-20,2015-07-21 00:00:00,62.41960161662818,45.290848729792145,53.85522517321016,0.17886547344110623,17.95482101616628,1.0004330254041571
472,473,WAPCS,WA DNR - PC REGION,COLVIN CREEK,165,110.63053868,2015,HUMAN,4819046.988531,12307.9306724527,POINT (-122.5939362242399 45.96729583043408),"(-122.5551, 45.9568)",2015-07-19,2015-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
473,474,WASES,WA DNR - SE REGION,BLUE CREEK,653,5992.50549703,2015,UNKNOWN,261032495.317603,132750.092181077,POINT (-118.0742812757837 46.04257870738898),"(-121.333333, 47.283333)",2015-07-20,2015-07-30 00:00:00,40.77886694536543,30.279515640766903,35.52919129306617,0.1824679256162596,18.943779731872567,0.23237710826005478
474,475,WACOF,COLVILLE NF,NORTH BOULDER 2,867,232.57869168,2015,LIGHTNING,10131087.2850415,18566.0356276118,POINT (-118.2703195338823 48.84423141085442),"(-121.067222, 48.732778)",2015-07-20,2015-07-31 00:00:00,62.32963390025944,45.2255693283367,53.77760161429807,0.17860766791582358,17.92894205823004,0.9989910637071202
475,476,WAOWF,OKAN-WEN NF,BUCK CREEK,295,3207.42894521,2016,LIGHTNING,139715045.991601,66767.48025306659,POINT (-120.8704207844398 48.10515305195677),"(-121.067222, 48.732778)",2016-07-22,2016-08-29 00:00:00,11687.648648648648,8480.405405405405,10084.027027027027,33.491351351350914,3361.9189189189187,187.32432432432432
476,477,WAOWF,OKAN-WEN NF,SAUL,437,463.72948718,2016,UNKNOWN,20199975.6613365,19749.316089276403,POINT (-120.9939955450716 47.99905031932516),"(-121.23, 48.67)",2016-08-21,2016-08-29 00:00:00,49190.444444444445,35687.444444444445,42438.944444444445,179.33444444444237,12774.222222222223,659.2222222222222
477,478,WAPCS,WA DNR - PC REGION,GISH,232,101.43773091,2015,UNKNOWN,4418609.8839945,10156.937239098601,POINT (-122.7754547271419 46.55986051428041),"(-122.586389, 46.503611)",2015-08-09,2015-08-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
478,479,WANES,WA DNR - NE REGION,9 MILE,001147,4720.39583362,2015,UNKNOWN,205619620.031732,88038.01600057649,POINT (-119.2969597578634 48.97035249441881),"(-121.067222, 48.732778)",2015-08-13,2015-08-16 00:00:00,108110.75,78443.75,93277.25,309.794999999996,31097.75,1732.75
479,480,WACOF,COLVILLE NF,BALDY,001003,515.18595033,2015,UNKNOWN,22441410.230624,35348.664616024005,POINT (-117.4953925667256 48.81765749597518),"(-121.067222, 48.732778)",2015-08-01,2015-08-17 00:00:00,28829.533333333333,20918.333333333332,24873.933333333334,82.61199999999893,8292.733333333334,462.06666666666666
480,481,WAOWF,OKAN-WEN NF,WOLVERINE,287,65549.74496403,2015,LIGHTNING,2855335469.25695,1414734.39884149,POINT (-120.6597872714752 48.14203562644229),"(-121.067222, 48.732778)",2015-06-29,2015-09-13 00:00:00,63.00160256410256,45.71314102564103,54.357371794871796,0.18053321678321443,18.122231934731936,1.0097610722610724
481,482,WANES,WA DNR - NE REGION,CARPENTER ROAD,001235,64043.29159494,2015,LIGHTNING,2789714622.98371,490287.743364112,POINT (-118.0752348933268 48.03955910663446),"(-121.067222, 48.732778)",2015-08-14,2015-09-12 00:00:00,62.70925174013921,45.501015081206496,54.105133410672856,0.17969547563804872,18.038138051044083,1.0050754060324827
482,483,WASPD,SPOKANE BLM,REACH,651,89093.40391715,2015,UNKNOWN,3880893151.01168,1075595.86827506,POINT (-119.9722235106515 47.96103932449343),"(-121.067222, 48.732778)",2015-08-14,2015-09-13 00:00:00,62.718346627991295,45.50761421319797,54.11298042059463,0.1797215373459005,18.04075416968818,1.005221174764322
483,484,WANES,WA DNR - NE REGION,ROY,001222,120.26315236,2015,UNKNOWN,5238641.962024,14944.3361380554,POINT (-118.8498285769134 48.68078862044415),"(-121.067222, 48.732778)",2015-08-14,2015-08-20 00:00:00,61777.57142857143,44825.0,53301.28571428572,177.02571428571198,17770.14285714286,990.1428571428571
484,485,WANCP,NORTH CASCADES NP,ROCKY BEAVER,046,140.98689395,2015,LIGHTNING,6141364.534781,9897.941338371971,POINT (-121.1922322990299 48.92735367073985),"(-121.150556, 48.715556)",2015-08-10,2015-08-23 00:00:00,63.34620928221389,44.444652637647735,53.89543095993081,0.22764053041221965,17.64961083885846,0.810319976938599
485,486,WANCP,NORTH CASCADES NP,SNOWFIELD,051,184.05096826,2015,UNKNOWN,8017228.1082505,23389.0984949234,POINT (-121.1789570674512 48.62706384012132),"(-121.23, 48.67)",2015-08-10,2015-08-27 00:00:00,24595.222222222223,17843.722222222223,21219.472222222223,89.66722222222118,6387.111111111111,329.6111111111111
486,487,WANCP,NORTH CASCADES NP,GOODELL,039,7118.08907997,2015,LIGHTNING,310062720.068959,167632.660991987,POINT (-121.232392997744 48.67968585216077),"(-121.23, 48.67)",2015-08-10,2015-08-28 00:00:00,63.79164265129683,46.280547550432274,55.03609510086455,0.2325662824207466,16.56599423631124,0.8548991354466858
487,488,WANCP,NORTH CASCADES NP,CAT ISLAND,048,147.83188245,2015,LIGHTNING,6439531.0411735,11249.8286121105,POINT (-121.0595450774647 48.87854911218003),"(-121.067222, 48.732778)",2015-08-10,2015-08-28 00:00:00,62.31167146974063,45.21253602305475,53.76210374639769,0.17855619596541555,17.923775216138328,0.9987031700288185
488,489,WAOLP,OLYMPIC NP,PARADISE,005,2798.07884583,2015,LIGHTNING,121883826.987467,114994.918731565,POINT (-123.7965654496432 47.70299389425259),"(-123.25, 47.474664)",2015-06-15,2015-09-26 00:00:00,61.62361150669325,44.83081743093136,53.227214468812306,0.24623041868413356,14.683281116491028,0.3647109085730561
489,490,WANES,WA DNR - NE REGION,GOLD HILL,001234,556.41682836,2015,LIGHTNING,24237420.0931635,37365.1633298297,POINT (-118.016907436295 48.64032692789574),"(-121.067222, 48.732778)",2015-08-31,2015-08-23 00:00:00,72073.83333333333,52295.833333333336,62184.833333333336,206.52999999999733,20731.833333333332,1155.1666666666667
490,491,WANCP,NORTH CASCADES NP,THURSDAY CREEK,040,566.29689074,2015,LIGHTNING,24667793.888987,28672.2232704009,POINT (-121.0612358329023 48.82012135595408),"(-121.067222, 48.732778)",2015-08-10,2015-08-27 00:00:00,24024.61111111111,17431.944444444445,20728.277777777777,68.84333333333244,6910.611111111111,385.05555555555554
491,492,WANCP,NORTH CASCADES NP,NO NAME 15,045,344.15597123,2015,LIGHTNING,14991374.1409145,26162.404774669103,POINT (-121.1017522451863 48.8585054958701),"(-121.067222, 48.732778)",2015-08-10,2015-08-27 00:00:00,24024.61111111111,17431.944444444445,20728.277777777777,68.84333333333244,6910.611111111111,385.05555555555554
492,493,WANES,WA DNR - NE REGION,TWISP RIVER,001351,11222.18847875,2015,UNKNOWN,488836574.782182,136775.86862761903,POINT (-120.2307538641465 48.39710698546565),"(-121.067222, 48.732778)",2015-08-19,2015-08-29 00:00:00,54055.375,39221.875,46638.625,154.897499999998,15548.875,866.375
493,494,WANES,WA DNR - NE REGION,MARBLE VALLEY,001224,3082.02413743,2015,UNKNOWN,134252434.415135,69031.2225912687,POINT (-117.8879737036695 48.40662104958596),"(-121.067222, 48.732778)",2015-08-14,2015-08-31 00:00:00,28829.533333333333,20918.333333333332,24873.933333333334,82.61199999999893,8292.733333333334,462.06666666666666
494,495,WAOWF,OKAN-WEN NF,BLANKENSHIP,443,212.37960162,2015,UNKNOWN,9251218.4417745,32540.6787950936,POINT (-120.9364487539326 48.27130591124383),"(-121.067222, 48.732778)",2015-07-13,2015-09-02 00:00:00,62.01677900473254,44.998565897031405,53.50767245088198,0.17771117166212302,17.83895023662699,0.9939767675319088
495,496,WACOF,COLVILLE NF,HALL MOUNTAIN,001302,39.20676821,2015,UNKNOWN,1707839.992023,5842.27468759012,POINT (-117.2568303702777 48.81256214535605),"(-121.067222, 48.732778)",2015-08-17,2015-09-02 00:00:00,30888.785714285714,22412.5,26650.64285714286,88.51285714285599,8885.07142857143,495.07142857142856
496,497,WANES,WA DNR - NE REGION,ONATA CREEK,001310,546.71084557,2015,LIGHTNING,23814629.174352,28220.472489932003,POINT (-117.224365551224 48.732737794641),"(-121.067222, 48.732778)",2015-08-17,2015-09-02 00:00:00,30888.785714285714,22412.5,26650.64285714286,88.51285714285599,8885.07142857143,495.07142857142856
497,498,WAOWF,OKAN-WEN NF,FIRST CREEK,650,7491.3629481,2015,LIGHTNING,326322464.725397,164367.026690079,POINT (-120.2359468502301 47.93961701086597),"(-121.067222, 48.732778)",2015-08-14,2015-09-04 00:00:00,22760.157894736843,16514.473684210527,19637.315789473683,65.21999999999916,6546.894736842105,364.7894736842105
498,499,WAYAA,BIA - YAKIMA,COUGAR CREEK,157,53513.97934638,2015,LIGHTNING,2331059616.06203,465475.771419601,POINT (-121.3807432522695 46.17981327156831),"(-121.67333064, 46.602330924)",2015-08-10,2015-09-06 00:00:00,60.89264642394589,41.24219312131242,51.06741977262916,0.15579795654050815,15.136566412433444,0.6169232983163045
499,500,WAOWF,OKAN-WEN NF,MEEKS TABLE,784,1021.37580047,2015,UNKNOWN,44490951.903991,43134.8394170506,POINT (-121.0578707582368 46.81747062092914),"(-121.333333, 47.283333)",2015-09-12,2015-09-17 00:00:00,40.84953068592058,30.331985559566785,35.59075812274368,0.18278411552346469,18.976606498194947,0.2327797833935018
500,501,WASES,WA DNR - SE REGION,HORSETHIEF BUTTE,789,6383.44221761,2015,UNKNOWN,278061630.749121,113869.692627796,POINT (-121.02221351548 45.67362009964514),"(-121.67333064, 46.602330924)",2015-09-14,2015-09-17 00:00:00,105785.75,71648.0,88716.875,270.6599999999978,26296.0,1071.75
501,502,WAMCR,MID COLUMBIA NWR,STATELINE,788,8007.52977668,2015,UNKNOWN,348806601.841466,99198.5468996309,POINT (-118.9359111110486 46.0091001547128),"(-121.333333, 47.283333)",2015-09-13,2015-09-15 00:00:00,40.86723490320716,30.34513146489454,35.60618318405085,0.18286333429644508,18.98483097370702,0.23288067032649523
502,503,WASPS,WA DNR - SPS REGION,SAWMILL CREEK,177,1098.52468357,2017,UNKNOWN,47851543.8096395,46444.5355939952,POINT (-121.4349672431717 47.1813190244104),"(-121.333333, 47.283333)",2017-09-04,2017-09-18 00:00:00,18858.866666666665,14003.266666666666,16431.066666666666,84.38533333333287,8760.866666666667,107.46666666666667
503,504,WAOWF,OKAN-WEN NF,UNO PEAK,458,8751.09812245,2017,UNKNOWN,381196309.424177,374062.423957677,POINT (-120.3819366740582 48.11661893788632),"(-121.067222, 48.732778)",2017-08-30,2017-09-20 00:00:00,19656.5,14262.5,16959.5,56.326363636362906,5654.136363636364,315.04545454545456
504,505,WAOWF,OKAN-WEN NF,NORSE PEAK,365,52062.07479758,2017,LIGHTNING,2267814906.89577,740621.154723142,POINT (-121.4094997220101 46.99915172942593),"(-121.333333, 47.283333)",2017-08-11,2017-09-20 00:00:00,6899.585365853659,5123.1463414634145,6011.365853658536,30.872682926829096,3205.1951219512193,39.31707317073171
505,506,WAOWF,OKAN-WEN NF,DIAMOND CREEK,267,127785.83752256,2017,UNKNOWN,5566328817.10068,1764408.65149201,POINT (-120.3833739957722 48.93647477597288),"(-121.067222, 48.732778)",2017-07-23,2017-09-27 00:00:00,6454.373134328358,4683.20895522388,5568.79104477612,18.495223880596775,1856.5820895522388,103.44776119402985
506,507,WASPD,SPOKANE BLM,JAMESON LAKE,050417,6363.96527978,2015,LIGHTNING,277213218.731076,113197.879184686,POINT (-119.531171293508 47.65237411549464),"(-121.333333, 47.283333)",2015-07-10,2015-07-12 00:00:00,40.78474625144175,30.283881199538637,35.53431372549019,0.18249423298731154,18.946510957324104,0.23241061130334487
507,508,WASPD,SPOKANE BLM,SOUTH SULPHUR SPRINGS,050206,763.76924511,2015,UNKNOWN,33269655.238022,42286.20474899041,POINT (-119.6399688526474 47.59712954749376),"(-121.333333, 47.283333)",2015-06-12,2015-10-05 00:00:00,2438.646551724138,1810.7672413793102,2124.706896551724,10.911896551724077,1132.8706896551723,13.89655172413793
508,509,WASPD,SPOKANE BLM,SEVEN SPRINGS,001085,542.16641593,2015,UNKNOWN,23616674.611004,29745.1417158469,POINT (-118.5293657060752 47.58385850150172),"(-121.067222, 48.732778)",2015-08-10,2015-08-10 00:00:00,432443.0,313775.0,373109.0,1239.179999999984,124391.0,6931.0
509,510,WANES,WA DNR - NE REGION,I-90 SPRAGUE,001007,1692.24003466,2015,UNKNOWN,73713681.0541895,45251.8348933351,POINT (-117.9305259143676 47.31430105638676),"(-121.333333, 47.283333)",2015-08-01,2015-08-05 00:00:00,56576.6,42009.8,49293.2,253.15599999999858,26282.6,322.4
510,511,WAMCR,MID COLUMBIA NWR,SADDLE MOUNTAIN,291,446.62559723,2015,UNKNOWN,19454933.195254,30710.9743194512,POINT (-119.4915737862085 46.81408074284192),"(-121.333333, 47.283333)",2015-06-29,2015-07-06 00:00:00,40.802394345882014,30.296985431991924,35.54968988893697,0.18257320063464488,18.95470936102697,0.23251117842203953
511,512,WAWFS,WA FIRE SERVICE,MONUMENT,601,1954.18360665,2015,UNKNOWN,85123897.4092195,68756.5527102747,POINT (-119.7776452504651 47.30119604484661),"(-121.333333, 47.283333)",2015-06-30,2015-07-02 00:00:00,40.77298933410205,30.275151340443934,35.52407033727299,0.18244162582876808,18.941049293744594,0.23234361487460364
